timestamp,hours,water_level_cm,rise_rate_cm_per_h,soil_moisture_pct,humidity_pct,temp_c,risk_index,alert_tier,rain_active,dht_ok,ultra_valid
T+053.25h,53.25,5.51,11.2435,15,45,28.4,19.4,SAFE,False,True,True
T+053.33h,53.333,5.15,-4.3607,15,45,28.7,17.4,SAFE,False,True,False
T+053.42h,53.417,4.47,-8.0779,15,45,28.0,19.4,SAFE,False,True,True
T+053.50h,53.5,6.54,24.812,15,45,28.0,19.4,SAFE,False,True,True
T+053.58h,53.583,4.53,-24.1201,15,45,28.1,19.4,SAFE,False,True,True
T+053.67h,53.667,4.94,4.9709,15,45,27.8,19.3,SAFE,False,True,True
T+053.75h,53.75,6.12,14.1393,15,45,28.7,19.4,SAFE,False,True,True
T+053.83h,53.833,5.55,-6.8104,15,45,28.0,19.4,SAFE,False,True,False
T+053.92h,53.917,4.37,-14.2517,15,45,27.6,19.4,SAFE,False,True,True
T+054.00h,54.0,5.6,14.7744,15,45,28.4,19.4,SAFE,False,True,True
T+054.08h,54.083,5.39,-2.456,15,45,28.1,11.7,SAFE,False,True,True
T+054.17h,54.167,3.08,-27.7358,15,45,28.9,19.4,SAFE,False,True,True
T+054.25h,54.25,4.93,22.1639,15,45,28.2,19.4,SAFE,False,True,True
T+054.33h,54.333,3.64,-15.4154,15,45,27.5,19.4,SAFE,False,True,True
T+054.42h,54.417,4.54,10.73,15,45,27.6,19.4,SAFE,False,True,True
T+054.50h,54.5,4.99,5.3983,15,45,27.6,19.4,SAFE,False,True,True
T+054.58h,54.583,6.12,13.596,15,45,27.8,19.4,SAFE,False,True,True
T+054.67h,54.667,3.98,-25.682,15,45,27.7,19.4,SAFE,False,True,True
T+054.75h,54.75,5.49,18.0644,15,45,27.9,19.4,SAFE,False,True,True
T+054.83h,54.833,3.99,-17.9058,15,45,28.6,19.4,SAFE,False,True,True
T+054.92h,54.917,5.02,12.3445,15,45,27.9,19.4,SAFE,False,True,True
T+055.00h,55.0,5.34,3.8254,15,45,28.0,15.8,SAFE,False,True,True
T+055.08h,55.083,4.19,-13.8852,15,45,27.6,19.4,SAFE,False,True,True
T+055.17h,55.167,6.08,22.7098,15,45,28.3,19.4,SAFE,False,True,True
T+055.25h,55.25,4.56,-18.2095,15,45,28.6,19.4,SAFE,False,True,True
T+055.33h,55.333,4.03,-6.3564,15,45,27.9,19.4,SAFE,False,True,True
T+055.42h,55.417,4.84,9.7718,15,45,27.8,19.4,SAFE,False,True,True
T+055.50h,55.5,5.2,4.2244,15,45,27.9,17.0,SAFE,False,True,True
T+055.58h,55.583,3.69,-18.1021,15,45,28.2,19.4,SAFE,False,True,True
T+055.67h,55.667,4.97,15.3858,15,45,27.7,19.4,SAFE,False,True,True
T+055.75h,55.75,6.27,15.6485,15,45,29.1,19.4,SAFE,False,True,True
T+055.83h,55.833,4.89,-16.6183,15,45,27.7,19.4,SAFE,False,True,True
T+055.92h,55.917,4.75,-1.6193,15,45,29.0,9.2,SAFE,False,True,False
T+056.00h,56.0,5.28,6.3018,15,45,27.6,19.4,SAFE,False,True,True
T+056.08h,56.083,4.65,-7.617,15,45,27.9,19.4,SAFE,False,True,True
T+056.17h,56.167,3.71,-11.2643,15,45,28.0,19.4,SAFE,False,True,True
T+056.25h,56.25,6.04,28.0345,15,45,28.4,19.4,SAFE,False,True,True
T+056.33h,56.333,4.7,-16.1068,15,45,28.0,19.4,SAFE,False,True,True
T+056.42h,56.417,4.03,-8.0114,15,45,28.1,19.4,SAFE,False,True,True
T+056.50h,56.5,5.79,21.1257,15,45,27.5,19.4,SAFE,False,True,True
T+056.58h,56.583,4.23,-18.7653,15,45,28.2,19.4,SAFE,False,True,True
T+056.67h,56.667,4.95,8.6033,15,45,28.2,19.4,SAFE,False,True,True
T+056.75h,56.75,5.51,6.801,15,45,27.8,19.4,SAFE,False,True,True
T+056.83h,56.833,5.36,-1.8097,15,45,27.9,9.8,SAFE,False,True,True
T+056.92h,56.917,5.5,1.6499,15,45,27.6,9.3,SAFE,False,True,False
T+057.00h,57.0,5.39,-1.2829,15,45,28.6,8.2,SAFE,False,True,True
T+057.08h,57.083,3.7,-20.3654,15,45,28.2,19.4,SAFE,False,True,True
T+057.17h,57.167,5.72,24.3177,15,45,29.0,19.4,SAFE,False,True,True
T+057.25h,57.25,6.03,3.6509,15,45,28.0,15.3,SAFE,False,True,True
T+057.33h,57.333,6.09,0.7951,15,45,27.1,6.7,SAFE,False,True,False
T+057.42h,57.417,3.93,-25.9478,15,45,27.2,19.4,SAFE,False,True,True
T+057.50h,57.5,4.28,4.1385,15,45,27.9,16.8,SAFE,False,True,True
T+057.58h,57.583,6.58,27.6179,15,45,28.0,19.4,SAFE,False,True,True
T+057.67h,57.667,5.97,-7.3105,15,45,27.6,19.4,SAFE,False,True,True
T+057.75h,57.75,5.42,-6.6205,15,45,28.0,19.4,SAFE,False,True,True
T+057.83h,57.833,5.17,-2.9763,15,45,27.8,13.3,SAFE,False,True,True
T+057.92h,57.917,5.72,6.5852,15,45,27.9,19.4,SAFE,False,True,True
T+058.00h,58.0,5.49,-2.7485,15,45,27.3,12.6,SAFE,False,True,True
T+058.08h,58.083,4.95,-6.5011,15,45,28.2,19.4,SAFE,False,True,True
T+058.17h,58.167,4.5,-5.3596,15,45,27.9,19.4,SAFE,False,True,True
T+058.25h,58.25,3.97,-6.3673,15,45,28.3,19.4,SAFE,False,True,True
T+058.33h,58.333,4.72,9.0039,15,45,28.4,19.4,SAFE,False,True,True
T+058.42h,58.417,4.27,-5.4083,15,45,27.1,19.4,SAFE,False,True,False
T+058.50h,58.5,5.46,14.2793,15,45,27.6,19.4,SAFE,False,True,True
T+058.58h,58.583,4.26,-14.3793,15,45,28.5,19.4,SAFE,False,True,True
T+058.67h,58.667,5.25,11.892,15,45,28.0,19.4,SAFE,False,True,True
T+058.75h,58.75,4.99,-3.1203,15,45,27.6,13.7,SAFE,False,True,True
T+058.83h,58.833,5.1,1.2981,15,45,28.1,8.2,SAFE,False,True,True
T+058.92h,58.917,6.27,14.0422,15,45,28.7,19.4,SAFE,False,True,True
T+059.00h,59.0,4.19,-24.974,15,45,27.5,19.4,SAFE,False,True,True
T+059.08h,59.083,5.36,14.0835,15,45,28.0,19.4,SAFE,False,True,True
T+059.17h,59.167,6.5,13.6302,15,45,28.8,19.4,SAFE,False,True,True
T+059.25h,59.25,6.07,-5.106,15,45,28.1,19.4,SAFE,False,True,True
T+059.33h,59.333,5.44,-7.627,15,45,27.5,19.4,SAFE,False,True,True
T+059.42h,59.417,5.32,-1.3473,15,45,28.3,8.4,SAFE,False,True,True
T+059.50h,59.5,5.2,-1.5204,15,45,27.9,8.9,SAFE,False,True,True
T+059.58h,59.583,4.71,-5.8275,15,45,28.5,19.4,SAFE,False,True,True
T+059.67h,59.667,4.9,2.2453,15,45,28.3,11.1,SAFE,False,True,True
T+059.75h,59.75,3.61,-15.504,15,45,27.9,19.4,SAFE,False,True,True
T+059.83h,59.833,6.74,37.6128,15,45,27.9,19.4,SAFE,False,True,True
T+059.92h,59.917,2.8,-47.2722,15,45,28.1,19.4,SAFE,False,True,True
T+060.00h,60.0,5.37,30.8648,15,45,28.4,19.4,SAFE,False,True,True
T+060.08h,60.083,5.06,-3.745,15,45,27.8,15.6,SAFE,False,True,True
T+060.17h,60.167,5.42,4.2748,15,45,26.0,17.2,SAFE,False,True,True
T+060.25h,60.25,4.57,-10.2374,15,45,27.7,19.4,SAFE,False,True,True
T+060.33h,60.333,8.15,43.0088,15,45,28.6,19.4,SAFE,False,True,True
T+060.42h,60.417,5.27,-34.4941,15,45,27.6,19.4,SAFE,False,True,True
T+060.50h,60.5,5.6,3.9049,15,45,28.6,16.1,SAFE,False,True,True
T+060.58h,60.583,5.21,-4.7394,15,45,27.9,18.6,SAFE,False,True,True
T+060.67h,60.667,3.81,-16.6874,15,45,27.7,19.4,SAFE,False,True,True
T+060.75h,60.75,5.86,24.5075,15,45,27.6,19.4,SAFE,False,True,True
T+060.83h,60.833,5.61,-2.916,15,45,28.2,13.1,SAFE,False,True,True
T+060.92h,60.917,7.24,19.4659,15,45,28.0,19.4,SAFE,False,True,True
T+061.00h,61.0,4.54,-32.3772,15,45,26.9,19.4,SAFE,False,True,True
T+061.08h,61.083,6.32,21.3451,15,45,28.1,19.4,SAFE,False,True,True
T+061.17h,61.167,6.13,-2.2249,15,45,27.2,11.0,SAFE,False,True,True
T+061.25h,61.25,5.94,-2.3251,15,45,27.8,11.3,SAFE,False,True,True
T+061.33h,61.333,5.38,-6.6513,15,45,28.2,19.4,SAFE,False,True,True
T+061.42h,61.417,6.4,12.2431,15,45,27.8,19.4,SAFE,False,True,True
T+061.50h,61.5,4.2,-26.4208,15,45,26.9,19.4,SAFE,False,True,True
T+061.58h,61.583,4.47,3.2621,15,45,27.8,14.1,SAFE,False,True,True
T+061.67h,61.667,6.13,19.8225,15,45,28.6,19.4,SAFE,False,True,True
T+061.75h,61.75,2.5,-43.4661,15,45,29.0,19.4,SAFE,False,True,False
T+061.83h,61.833,3.2,8.3264,15,45,27.3,19.4,SAFE,False,True,True
T+061.92h,61.917,2.85,-4.1995,15,45,27.5,16.9,SAFE,False,True,True
T+062.00h,62.0,5.21,28.4043,15,45,29.4,19.4,SAFE,False,True,True
T+062.08h,62.083,6.33,13.4296,15,45,28.4,19.4,SAFE,False,True,True
T+062.17h,62.167,4.26,-24.8957,15,45,28.1,19.4,SAFE,False,True,True
T+062.25h,62.25,4.98,8.6562,15,45,28.2,19.4,SAFE,False,False,True
T+062.33h,62.333,4.71,-3.2158,15,45,26.7,14.0,SAFE,False,True,True
T+062.42h,62.417,4.09,-7.4539,15,45,28.4,19.4,SAFE,False,True,True
T+062.50h,62.5,5.95,22.3458,15,45,27.5,19.4,SAFE,False,True,True
T+062.58h,62.583,6.73,9.3221,15,45,28.4,19.4,SAFE,False,True,True
T+062.67h,62.667,5.37,-16.2617,15,45,27.9,19.4,SAFE,False,True,True
T+062.75h,62.75,4.86,-6.2023,15,45,27.4,19.4,SAFE,False,True,True
T+062.83h,62.833,3.85,-12.0384,15,45,27.6,19.4,SAFE,False,True,False
T+062.92h,62.917,5.56,20.4845,15,45,27.9,19.4,SAFE,False,True,True
T+063.00h,63.0,5.55,-0.1923,15,45,28.2,4.9,SAFE,False,True,True
T+063.08h,63.083,4.72,-9.9419,15,45,27.2,19.4,SAFE,False,True,True
T+063.17h,63.167,5.02,3.6933,15,45,28.2,15.4,SAFE,False,True,True
T+063.25h,63.25,5.54,6.1653,15,45,28.4,19.4,SAFE,False,True,True
T+063.33h,63.333,4.29,-14.9967,15,45,27.4,19.4,SAFE,False,True,False
T+063.42h,63.417,5.4,13.2887,15,45,28.4,19.4,SAFE,False,True,True
T+063.50h,63.5,4.64,-9.0869,15,45,28.5,19.4,SAFE,False,True,True
T+063.58h,63.583,6.05,16.9719,15,45,28.3,19.4,SAFE,False,True,True
T+063.67h,63.667,4.26,-21.5307,15,45,28.4,19.4,SAFE,False,True,True
T+063.75h,63.75,5.12,10.3003,15,45,28.4,19.4,SAFE,False,True,True
T+063.83h,63.833,4.79,-3.9292,15,45,27.8,16.1,SAFE,False,True,True
T+063.92h,63.917,6.31,18.2656,15,45,27.9,19.4,SAFE,False,True,True
T+064.00h,64.0,5.43,-10.5399,15,45,27.5,19.4,SAFE,False,True,True
T+064.08h,64.083,2.96,-29.6901,15,45,28.2,19.4,SAFE,False,True,True
T+064.17h,64.167,6.3,40.0421,15,45,27.5,19.4,SAFE,False,True,True
T+064.25h,64.25,5.47,-9.9323,15,45,27.3,19.4,SAFE,False,True,True
T+064.33h,64.333,5.03,-5.2937,15,45,27.7,19.4,SAFE,False,True,True
T+064.42h,64.417,5.19,1.9045,15,45,27.8,10.1,SAFE,False,True,True
T+064.50h,64.5,1.84,-40.1199,15,45,28.7,19.4,SAFE,False,True,True
T+064.58h,64.583,4.89,36.5748,15,45,29.1,19.4,SAFE,False,True,True
T+064.67h,64.667,4.23,-7.906,15,45,28.3,19.4,SAFE,False,True,True
T+064.75h,64.75,3.04,-14.3489,15,45,28.3,19.4,SAFE,False,True,True
T+064.83h,64.833,3.97,11.1701,15,45,27.9,19.4,SAFE,False,True,True
T+064.92h,64.917,3.57,-4.8245,15,45,27.6,18.8,SAFE,False,True,True
T+065.00h,65.0,4.57,12.1029,15,45,27.9,19.4,SAFE,False,True,True
T+065.08h,65.083,4.43,-1.7528,15,45,28.4,9.6,SAFE,False,True,True
T+065.17h,65.167,4.79,4.2971,15,45,27.9,17.2,SAFE,False,True,True
T+065.25h,65.25,3.81,-11.7526,15,45,27.5,19.4,SAFE,False,True,True
T+065.33h,65.333,4.64,9.991,15,45,28.3,19.4,SAFE,False,True,True
T+065.42h,65.417,5.16,6.2665,15,45,27.9,19.4,SAFE,False,True,True
T+065.50h,65.5,4.78,-4.5814,15,45,28.6,18.1,SAFE,False,True,True
T+065.58h,65.583,5.37,7.0261,15,45,27.8,19.4,SAFE,False,True,True
T+065.67h,65.667,5.36,-0.0202,15,45,27.6,4.4,SAFE,False,True,True
T+065.75h,65.75,5.26,-1.2165,15,45,28.3,8.0,SAFE,False,True,True
T+065.83h,65.833,5.12,-1.7065,15,45,27.0,9.5,SAFE,False,True,True
T+065.92h,65.917,5.47,4.1703,15,45,28.4,16.9,SAFE,False,True,True
T+066.00h,66.0,6.22,9.0601,15,45,27.2,19.4,SAFE,False,True,True
T+066.08h,66.083,5.95,-3.29,15,45,27.2,14.2,SAFE,False,True,True
T+066.17h,66.167,6.36,4.9322,15,45,27.6,19.1,SAFE,False,True,True
T+066.25h,66.25,3.58,-33.3477,15,45,28.0,19.4,SAFE,False,True,False
T+066.33h,66.333,4.07,5.8268,15,45,28.5,19.4,SAFE,False,True,True
T+066.42h,66.417,4.21,1.6953,15,45,27.8,9.4,SAFE,False,True,True
T+066.50h,66.5,4.99,9.3959,15,45,27.2,19.4,SAFE,False,True,True
T+066.58h,66.583,5.68,8.2569,15,45,28.6,19.4,SAFE,False,True,True
T+066.67h,66.667,4.1,-18.9905,15,45,27.4,19.4,SAFE,False,True,True
T+066.75h,66.75,6.73,31.5794,15,45,28.1,19.4,SAFE,False,True,False
T+066.83h,66.833,6.23,-6.0095,15,45,27.6,19.4,SAFE,False,True,False
T+066.92h,66.917,4.97,-15.0426,15,45,28.9,19.4,SAFE,False,True,True
T+067.00h,67.0,4.34,-7.5377,15,45,27.6,19.4,SAFE,False,True,True
T+067.08h,67.083,4.99,7.6947,15,45,28.6,19.4,SAFE,False,True,True
T+067.17h,67.167,4.63,-4.2822,15,45,28.1,17.2,SAFE,False,True,True
T+067.25h,67.25,5.54,10.8782,15,45,27.6,19.4,SAFE,False,True,True
T+067.33h,67.333,4.86,-8.1484,15,45,28.2,19.4,SAFE,False,True,True
T+067.42h,67.417,3.74,-13.419,15,45,27.2,19.4,SAFE,False,True,True
T+067.50h,67.5,5.66,23.0261,15,45,27.7,19.4,SAFE,False,True,True
T+067.58h,67.583,6.46,9.6552,15,45,27.5,19.4,SAFE,False,True,True
T+067.67h,67.667,4.19,-27.2064,15,45,27.4,19.4,SAFE,False,True,True
T+067.75h,67.75,5.77,18.9647,15,45,28.0,19.4,SAFE,False,True,True
T+067.83h,67.833,6.53,9.0699,15,45,28.2,19.4,SAFE,False,True,True
T+067.92h,67.917,4.9,-19.6184,15,45,27.6,19.4,SAFE,False,True,True
T+068.00h,68.0,6.24,16.1621,15,45,27.6,19.4,SAFE,False,True,True
T+068.08h,68.083,6.1,-1.679,15,45,27.1,9.4,SAFE,False,True,True
T+068.17h,68.167,5.54,-6.7914,15,45,28.3,19.4,SAFE,False,True,True
T+068.25h,68.25,5.62,0.9504,15,45,28.7,7.2,SAFE,False,True,True
T+068.33h,68.333,3.99,-19.5657,15,45,28.7,19.4,SAFE,False,True,True
T+068.42h,68.417,4.62,7.6137,15,45,28.3,19.4,SAFE,False,True,True
T+068.50h,68.5,3.03,-19.1063,15,45,28.2,19.4,SAFE,False,True,True
T+068.58h,68.583,6.89,46.3695,15,45,28.5,19.4,SAFE,False,True,True
T+068.67h,68.667,4.38,-30.1399,15,45,28.3,19.4,SAFE,False,True,True
T+068.75h,68.75,5.43,12.6519,15,45,28.3,19.4,SAFE,False,True,True
T+068.83h,68.833,5.92,5.8373,15,45,27.7,19.4,SAFE,False,True,True
T+068.92h,68.917,5.21,-8.5437,15,45,27.4,19.4,SAFE,False,True,True
T+069.00h,69.0,4.94,-3.2836,15,45,28.0,14.2,SAFE,False,True,True
T+069.08h,69.083,5.83,10.7615,15,45,28.7,19.4,SAFE,False,True,True
T+069.17h,69.167,6.17,4.11,15,45,28.4,16.7,SAFE,False,True,True
T+069.25h,69.25,5.96,-2.5771,15,45,27.9,12.1,SAFE,False,True,True
T+069.33h,69.333,4.88,-12.9319,15,45,28.1,19.4,SAFE,False,True,True
T+069.42h,69.417,5.55,7.9898,15,45,28.7,19.4,SAFE,False,True,True
T+069.50h,69.5,4.68,-10.4091,15,45,27.6,19.4,SAFE,False,True,True
T+069.58h,69.583,4.49,-2.3267,15,45,27.8,11.3,SAFE,False,True,True
T+069.67h,69.667,4.59,1.2457,15,45,28.8,8.1,SAFE,False,True,True
T+069.75h,69.75,7.5,34.9687,15,45,26.9,19.4,SAFE,False,True,True
T+069.83h,69.833,4.59,-34.9713,15,45,28.2,19.4,SAFE,False,True,True
T+069.92h,69.917,4.41,-2.1835,15,45,28.2,10.9,SAFE,False,True,True
T+070.00h,70.0,4.87,5.4982,15,45,27.3,19.4,SAFE,False,True,True
T+070.08h,70.083,4.84,-0.3375,15,45,27.9,5.4,SAFE,False,True,True
T+070.17h,70.167,4.69,-1.7602,15,45,28.0,9.6,SAFE,False,True,True
T+070.25h,70.25,4.89,2.3328,15,45,27.9,11.3,SAFE,False,True,True
T+070.33h,70.333,4.08,-9.6646,15,45,28.4,19.4,SAFE,False,True,True
T+070.42h,70.417,4.52,5.3141,15,45,27.3,19.4,SAFE,False,True,True
T+070.50h,70.5,4.59,0.7403,15,45,27.7,6.6,SAFE,False,True,True
T+070.58h,70.583,5.23,7.7171,15,45,27.8,19.4,SAFE,False,True,True
T+070.67h,70.667,5.36,1.5479,15,45,28.2,9.0,SAFE,False,True,True
T+070.75h,70.75,4.9,-5.481,15,45,28.6,19.4,SAFE,False,True,True
T+070.83h,70.833,4.92,0.2345,15,45,28.1,5.1,SAFE,False,True,True
T+070.92h,70.917,5.82,10.7729,15,45,27.8,19.4,SAFE,False,False,True
T+071.00h,71.0,6.58,9.1818,15,45,27.5,19.4,SAFE,False,True,True
T+071.08h,71.083,6.01,-6.8705,15,45,28.3,19.4,SAFE,False,True,True
T+071.17h,71.167,4.97,-12.4496,15,45,28.4,19.4,SAFE,False,True,True
T+071.25h,71.25,4.55,-5.0429,15,45,28.1,19.4,SAFE,False,True,False
T+071.33h,71.333,4.55,-0.077,15,45,28.9,4.6,SAFE,False,True,True
T+071.42h,71.417,6.39,22.1659,15,45,28.5,19.4,SAFE,False,True,True
T+071.50h,71.5,4.68,-20.5242,15,45,27.7,19.4,SAFE,False,True,True
T+071.58h,71.583,3.52,-13.967,15,45,27.3,19.4,SAFE,False,True,True
T+071.67h,71.667,5.41,22.7392,15,45,28.5,19.4,SAFE,False,True,True
T+071.75h,71.75,3.53,-22.5956,15,45,28.6,19.4,SAFE,False,True,True
T+071.83h,71.833,5.14,19.3312,15,45,27.8,19.4,SAFE,False,True,True
T+071.92h,71.917,5.55,4.9069,15,45,27.9,19.1,SAFE,False,True,True
